time_h,glucose,fructose,sugar_ref,ethanol,biomass
177.78519012675116,11.567531836345637,5.264983944367178,16.832515780712814,176.51371896030537,6.2
177.95196797865242,11.536653696562242,5.2470572009448775,16.78371089750712,176.53618340160594,6.2
178.1187458305537,11.505857990177407,5.229191501446431,16.735049491623837,176.5585818016075,6.2
178.28552368245496,11.47514449707984,5.2113866379732565,16.686531135053098,176.580914357319,6.2
178.45230153435622,11.444512997746202,5.193642403335015,16.638155401081214,176.60318126515284,6.2
178.6190793862575,11.413963273239577,5.1759585910472055,16.589921864286783,176.62538272092667,6.2
178.78585723815877,11.383495105207896,5.158334995328763,16.54183010053666,176.64751891986515,6.2
178.95263509006003,11.353108275882363,5.140771411099657,16.493879686982023,176.66959005660152,6.2
179.11941294196131,11.322802568075906,5.123267633978494,16.446070202054397,176.69159632518006,6.2
179.28619079386257,11.292577765181615,5.10582346028015,16.398401225461768,176.71353791905727,6.2
179.45296864576383,11.262433651171191,5.088438687013387,16.35087233818458,176.73541503110405,6.2
179.61974649766512,11.232370010593407,5.071113111878489,16.303483122471896,176.75722785360733,6.2
179.78652434956638,11.202386628572551,5.053846533264915,16.256233161837464,176.77897657827194,6.2
179.95330220146764,11.172483290806905,5.036638750248939,16.209122041055846,176.8006613962223,6.2
180.12008005336892,11.142659783567192,5.019489562591307,16.162149346158497,176.8222824980043,6.2
180.28685790527018,11.112915893695064,5.00239877073492,16.115314664429985,176.84384007358724,6.2
180.45363575717144,11.08325140860156,4.985366175802486,16.06861758440405,176.86533431236518,6.2
180.6204136090727,11.053666116265592,4.968391579594227,16.02205769585982,176.88676540315902,6.2
180.787191460974,11.024159805232417,4.951474784585545,15.975634589817963,176.90813353421825,6.2
180.95396931287524,10.994732264612153,4.934615593924749,15.929347858536904,176.9294388932225,6.2
181.1207471647765,10.965383284078223,4.917813811430735,15.883197095508958,176.95068166728367,6.2
181.2875250166778,10.936112653865871,4.9010692415907124,15.837181895456585,176.97186204294718,6.2
181.45430286857905,10.906920164770694,4.884381689557931,15.791301854328625,176.99298020619415,6.2
181.6210807204803,10.87780560814707,4.867750961149401,15.745556569296472,177.01403634244295,6.2
