time_h,sugar_ref,oxygen_mgL,ethanol,glycerol,biomass,CER
8.775850567044696,-6.031046885962588e-11,0.03726721316339966,10.630114986695652,0.6330573779899009,5.916329035370219,0.1442910270202176
8.785857238158773,-6.031046885962588e-11,0.037254477140694096,10.628293952502215,0.6330573779899009,5.917466717292413,0.14429127261700989
8.795863909272848,-6.031046885962588e-11,0.03724174833488323,10.626472915206962,0.6330573779899009,5.918604401152451,0.14429151813662966
8.805870580386925,-6.031046885962588e-11,0.03722902672011089,10.624651874813443,0.6330573779899009,5.919742086948117,0.1442917635232912
8.815877251501,-6.031046885962588e-11,0.037216312291997934,10.622830831323629,0.6330573779899009,5.920879774678175,0.14429200878180756
8.825883922615077,-6.031046885962588e-11,0.037203605046165225,10.621009784739494,0.6330573779899009,5.922017464341396,0.14429225391698103
8.835890593729152,-6.031046885962588e-11,0.037190904979169846,10.619188735062181,0.6330573779899009,5.923155155937064,0.14429249893626678
8.845897264843229,-6.031046885962588e-11,0.03717821208778825,10.61736768229264,0.6330573779899009,5.924292849464585,0.14429274384773813
8.855903935957304,-6.031046885962588e-11,0.03716552636699223,10.615546626433416,0.6330573779899009,5.92543054492237,0.14429298865432313
8.865910607071381,-6.031046885962588e-11,0.03715284781262671,10.613725567486288,0.6330573779899009,5.926568242309309,0.14429323336142336
8.875917278185456,-6.031046885962588e-11,0.03714017642053663,10.61190450545303,0.6330573779899009,5.927705941624293,0.1442934779744305
8.885923949299533,-6.031046885962588e-11,0.037127512167608435,10.610083440335158,0.6330573779899009,5.92884364286637,0.1442937224449994
8.895930620413608,-6.031046885962588e-11,0.03711485502671373,10.608262372134147,0.6330573779899009,5.929981346034626,0.1442939667132989
8.905937291527685,-6.031046885962588e-11,0.037102205006644566,10.606441300851943,0.6330573779899009,5.93111905112784,0.14429421082125815
8.91594396264176,-6.031046885962588e-11,0.037089562098746365,10.604620226490258,0.6330573779899009,5.932256758144946,0.1442944547613536
8.925950633755837,-6.031046885962588e-11,0.03707692629436452,10.602799149050806,0.6330573779899009,5.933394467084869,0.14429469852602922
8.935957304869913,-6.031046885962588e-11,0.037064297599622244,10.600978068535305,0.6330573779899009,5.934532177946541,0.14429494214967073
8.94596397598399,-6.031046885962588e-11,0.037051676023444384,10.599156984945463,0.6330573779899009,5.9356698907288905,0.1442951856746656
8.955970647098065,-6.031046885962588e-11,0.03703906154723489,10.597335898282994,0.6330573779899009,5.936807605430847,0.14429542906521883
8.965977318212142,-6.031046885962588e-11,0.037026454165817145,10.595514808549616,0.6330573779899009,5.937945322051339,0.14429567232361984
8.975983989326217,-6.031046885962588e-11,0.037013853874014555,10.59369371574704,0.6330573779899009,5.9390830405892965,0.1442959154521425
8.985990660440294,-6.031046885962588e-11,0.03700126066359874,10.591872619877002,0.6330573779899009,5.940220761043639,0.14429615844435842
8.995997331554369,-6.031046885962588e-11,0.0369886745258294,10.590051520941223,0.6330573779899009,5.941358483413285,0.14429640129235116
9.006004002668446,-6.031046885962588e-11,0.03697609545755234,10.588230418941409,0.6330573779899009,5.942496207697171,0.1442966440040865
9.016010673782521,-6.031046885962588e-11,0.03696352345287864,10.586409313879281,0.6330573779899009,5.943633933894222,0.14429688657973025
9.026017344896598,-6.031046885962588e-11,0.03695095850591944,10.584588205756557,0.6330573779899009,5.944771662003366,0.14429712901942957
9.036024016010673,-6.031046885962588e-11,0.03693840061081696,10.58276709457495,0.6330573779899009,5.945909392023532,0.14429737132340154
9.04603068712475,-6.031046885962588e-11,0.036925849761718005,10.58094598033617,0.6330573779899009,5.94704712395365,0.14429761349185766
9.056037358238825,-6.031046885962588e-11,0.036913305952713346,10.579124863041942,0.6330573779899009,5.948184857792644,0.14429785552483068
9.066044029352902,-6.031046885962588e-11,0.03690076917792131,10.577303742693978,0.6330573779899009,5.949322593539444,0.1442980974224133
9.076050700466977,-6.031046885962588e-11,0.03688823943146021,10.575482619293998,0.6330573779899009,5.950460331192976,0.1442983391846792
9.086057371581054,-6.031046885962588e-11,0.036875716707428126,10.573661492843698,0.6330573779899009,5.951598070752182,0.14429858081162583
9.09606404269513,-6.031046885962588e-11,0.03686320099992058,10.571840363344766,0.6330573779899009,5.9527358122160035,0.14429882230322452
9.106070713809206,-6.031046885962588e-11,0.03685069230306892,10.570019230798932,0.6330573779899009,5.953873555583361,0.14429906365952933
